shipment_id,ontime_status,infull_status,otif_status
SH-2026-000604,Ontime,Infull,OTIF
SH-2026-000605,Ontime,Infull,OTIF
SH-2026-000606,Ontime,Infull,OTIF
SH-2026-000607,Ontime,Infull,OTIF
SH-2026-000608,Ontime,Infull,OTIF
SH-2026-000609,Ontime,Infull,OTIF
SH-2026-000610,Ontime,Infull,OTIF
SH-2026-000611,Ontime,Infull,OTIF
SH-2026-000612,Ontime,Infull,OTIF
SH-2026-000613,Ontime,Infull,OTIF
SH-2026-000614,Ontime,Infull,OTIF
SH-2026-000615,Ontime,Infull,OTIF
SH-2026-000616,Ontime,Infull,OTIF
SH-2026-000617,Ontime,Infull,OTIF
SH-2026-000618,Ontime,Infull,OTIF
SH-2026-000619,Ontime,Infull,OTIF
SH-2026-000620,Ontime,Infull,OTIF
SH-2026-000621,Ontime,Infull,OTIF
SH-2026-000622,Ontime,Infull,OTIF
SH-2026-000623,Ontime,Infull,OTIF
SH-2026-000624,Ontime,Infull,OTIF
SH-2026-000625,Ontime,Infull,OTIF
SH-2026-000626,Ontime,Infull,OTIF
SH-2026-000627,Ontime,Infull,OTIF
SH-2026-000628,Ontime,Infull,OTIF
SH-2026-000629,Ontime,Infull,OTIF
SH-2026-000630,Ontime,Infull,OTIF
SH-2026-000631,Ontime,Infull,OTIF
SH-2026-000632,Ontime,Infull,OTIF
SH-2026-000633,Ontime,Infull,OTIF
SH-2026-000634,Ontime,Infull,OTIF
SH-2026-000635,Ontime,Short,Not OTIF
SH-2026-000636,Ontime,Infull,OTIF
SH-2026-000637,Ontime,Infull,OTIF
SH-2026-000638,Ontime,Infull,OTIF
SH-2026-000639,Ontime,Infull,OTIF
SH-2026-000640,Ontime,Infull,OTIF
SH-2026-000641,Ontime,Infull,OTIF
SH-2026-000642,Ontime,Infull,OTIF
SH-2026-000643,Ontime,Infull,OTIF
SH-2026-000644,Ontime,Infull,OTIF
SH-2026-000645,Ontime,Infull,Not OTIF
SH-2026-000646,Ontime,Infull,OTIF
SH-2026-000647,Ontime,Infull,OTIF
SH-2026-000648,Ontime,Infull,OTIF
SH-2026-000649,Ontime,Infull,OTIF
SH-2026-000650,Ontime,Infull,OTIF
SH-2026-000651,Ontime,Short,Not OTIF
SH-2026-000652,Ontime,Infull,OTIF
SH-2026-000653,Ontime,Short,Not OTIF
SH-2026-000654,Ontime,Infull,OTIF
SH-2026-000655,Ontime,Short,Not OTIF
SH-2026-000656,Late,Infull,Not OTIF
SH-2026-000657,Ontime,Short,Not OTIF
SH-2026-000658,Ontime,Infull,OTIF
SH-2026-000659,Ontime,Infull,OTIF
SH-2026-000660,Ontime,Infull,OTIF
SH-2026-000661,Ontime,Short,Not OTIF
SH-2026-000662,Late,Infull,Not OTIF
SH-2026-000663,Ontime,Short,Not OTIF
SH-2026-000664,Ontime,Infull,OTIF
SH-2026-000665,Ontime,Short,Not OTIF
SH-2026-000666,Ontime,Infull,OTIF
SH-2026-000667,Ontime,Infull,OTIF
SH-2026-000668,Ontime,Short,Not OTIF
SH-2026-000669,Ontime,Infull,OTIF
SH-2026-000670,Ontime,Short,Not OTIF
SH-2026-000671,Ontime,Short,Not OTIF
SH-2026-000672,Ontime,Infull,OTIF
SH-2026-000673,Ontime,Infull,OTIF
SH-2026-000674,Ontime,Short,Not OTIF
SH-2026-000675,Late,Infull,Not OTIF
SH-2026-000676,Ontime,Infull,OTIF
SH-2026-000677,Ontime,Infull,Not OTIF
SH-2026-000678,Ontime,Infull,OTIF
SH-2026-000679,Ontime,Infull,OTIF
SH-2026-000680,Ontime,Infull,OTIF
SH-2026-000681,Ontime,Infull,OTIF
SH-2026-000682,Ontime,Infull,OTIF
SH-2026-000683,Ontime,Infull,OTIF
SH-2026-000684,Ontime,Short,Not OTIF
SH-2026-000685,Ontime,Short,Not OTIF
SH-2026-000686,Ontime,Short,Not OTIF
SH-2026-000687,Ontime,Infull,OTIF
SH-2026-000688,Ontime,Short,Not OTIF
SH-2026-000689,Ontime,Infull,OTIF
SH-2026-000690,Ontime,Short,Not OTIF
SH-2026-000691,Ontime,Infull,OTIF
SH-2026-000692,Ontime,Short,Not OTIF
SH-2026-000693,Ontime,Short,Not OTIF
SH-2026-000694,Ontime,Short,Not OTIF
SH-2026-000695,Ontime,Infull,OTIF
SH-2026-000696,Ontime,Short,Not OTIF
SH-2026-000697,Ontime,Infull,OTIF
SH-2026-000698,Ontime,Short,Not OTIF
SH-2026-000699,Ontime,Short,Not OTIF
SH-2026-000700,Ontime,Short,Not OTIF
SH-2026-000701,Ontime,Infull,OTIF
SH-2026-000702,Ontime,Short,Not OTIF
SH-2026-000703,Ontime,Short,Not OTIF
SH-2026-000704,Ontime,Infull,OTIF
SH-2026-000705,Ontime,Infull,OTIF
SH-2026-000706,Ontime,Infull,OTIF
SH-2026-000707,Ontime,Infull,Not OTIF
SH-2026-000708,Ontime,Infull,OTIF
SH-2026-000709,Ontime,Infull,OTIF
SH-2026-000710,Ontime,Infull,OTIF
SH-2026-000711,Ontime,Infull,OTIF
SH-2026-000712,Ontime,Infull,OTIF
SH-2026-000713,Ontime,Infull,OTIF
SH-2026-000714,Ontime,Infull,Not OTIF
SH-2026-000715,Ontime,Infull,OTIF
SH-2026-000716,Ontime,Infull,OTIF
SH-2026-000717,Ontime,Infull,OTIF
SH-2026-000718,Ontime,Short,Not OTIF
SH-2026-000719,Ontime,Infull,OTIF
SH-2026-000720,Ontime,Infull,OTIF
SH-2026-000721,Ontime,Infull,OTIF
SH-2026-000722,Ontime,Infull,OTIF
SH-2026-000723,Late,Infull,Not OTIF
SH-2026-000724,Late,Infull,Not OTIF
SH-2026-000725,Ontime,Infull,OTIF
SH-2026-000726,Ontime,Infull,OTIF
SH-2026-000727,Ontime,Infull,OTIF
SH-2026-000728,Ontime,Infull,OTIF
SH-2026-000729,Ontime,Short,Not OTIF
SH-2026-000730,Ontime,Infull,OTIF
SH-2026-000731,Ontime,Infull,OTIF
SH-2026-000732,Ontime,Infull,OTIF
SH-2026-000733,Ontime,Infull,OTIF
SH-2026-000734,Ontime,Short,Not OTIF
SH-2026-000735,Ontime,Infull,OTIF
SH-2026-000736,Ontime,Infull,OTIF
SH-2026-000737,Ontime,Infull,OTIF
SH-2026-000738,Ontime,Infull,OTIF
SH-2026-000739,Ontime,Infull,OTIF
SH-2026-000740,Ontime,Infull,OTIF
SH-2026-000741,Ontime,Infull,OTIF
SH-2026-000742,Late,Infull,Not OTIF
SH-2026-000743,Ontime,Short,Not OTIF
SH-2026-000744,Ontime,Infull,OTIF
SH-2026-000745,Ontime,Short,Not OTIF
SH-2026-000746,Ontime,Infull,OTIF
SH-2026-000747,Ontime,Short,Not OTIF
SH-2026-000748,Ontime,Infull,OTIF
SH-2026-000749,Ontime,Infull,OTIF
SH-2026-000750,Ontime,Infull,OTIF
SH-2026-000751,Ontime,Infull,OTIF
SH-2026-000752,Ontime,Infull,OTIF
SH-2026-000753,Ontime,Infull,OTIF
SH-2026-000754,Ontime,Infull,OTIF
SH-2026-000755,Ontime,Infull,Not OTIF
SH-2026-000756,Ontime,Infull,OTIF
SH-2026-000757,Ontime,Infull,OTIF
SH-2026-000758,Ontime,Infull,OTIF
SH-2026-000759,Ontime,Infull,OTIF
SH-2026-000760,Ontime,Infull,OTIF
SH-2026-000761,Ontime,Infull,OTIF
SH-2026-000762,Ontime,Infull,OTIF
SH-2026-000763,Late,Short,Not OTIF
SH-2026-000764,Ontime,Infull,OTIF
SH-2026-000765,Ontime,Short,Not OTIF
SH-2026-000766,Ontime,Infull,OTIF
SH-2026-000767,Ontime,Short,Not OTIF
SH-2026-000768,Ontime,Infull,OTIF
SH-2026-000769,Ontime,Infull,OTIF
SH-2026-000770,Ontime,Infull,OTIF
SH-2026-000771,Ontime,Infull,OTIF
SH-2026-000772,Late,Infull,Not OTIF
SH-2026-000773,Ontime,Infull,OTIF
SH-2026-000774,Ontime,Infull,OTIF
SH-2026-000775,Ontime,Infull,OTIF
SH-2026-000776,Ontime,Infull,OTIF
SH-2026-000777,Ontime,Infull,OTIF
SH-2026-000778,Ontime,Infull,OTIF
SH-2026-000779,Ontime,Infull,OTIF
SH-2026-000780,Ontime,Short,Not OTIF
SH-2026-000781,Ontime,Infull,OTIF
SH-2026-000782,Ontime,Infull,OTIF
SH-2026-000783,Ontime,Infull,OTIF
SH-2026-000784,Ontime,Infull,OTIF
SH-2026-000785,Ontime,Infull,OTIF
SH-2026-000786,Ontime,Infull,OTIF
SH-2026-000787,Ontime,Infull,OTIF
SH-2026-000788,Ontime,Infull,OTIF
SH-2026-000789,Ontime,Infull,OTIF
SH-2026-000790,Ontime,Infull,OTIF
SH-2026-000791,Ontime,Infull,OTIF
SH-2026-000792,Ontime,Infull,OTIF
SH-2026-000793,Ontime,Infull,OTIF
SH-2026-000794,Ontime,Infull,OTIF
SH-2026-000795,Ontime,Short,Not OTIF
SH-2026-000796,Ontime,Infull,OTIF
SH-2026-000797,Ontime,Short,Not OTIF
SH-2026-000798,Ontime,Infull,OTIF
SH-2026-000799,Ontime,Short,Not OTIF
SH-2026-000800,Ontime,Infull,OTIF
SH-2026-000801,Ontime,Short,Not OTIF
SH-2026-000802,Ontime,Short,Not OTIF
SH-2026-000803,Ontime,Infull,OTIF
SH-2026-000804,Ontime,Infull,OTIF
SH-2026-000805,Ontime,Short,Not OTIF
SH-2026-000806,Ontime,Infull,OTIF
SH-2026-000807,Ontime,Infull,OTIF
SH-2026-000808,Ontime,Infull,OTIF
SH-2026-000809,Ontime,Infull,OTIF
SH-2026-000810,Ontime,Infull,OTIF
SH-2026-000811,Ontime,Infull,OTIF
SH-2026-000812,Ontime,Infull,OTIF
SH-2026-000813,Ontime,Infull,OTIF
SH-2026-000814,Ontime,Infull,OTIF
SH-2026-000815,Ontime,Infull,OTIF
SH-2026-000816,Ontime,Infull,OTIF
SH-2026-000817,Ontime,Infull,OTIF
SH-2026-000818,Ontime,Infull,OTIF
SH-2026-000819,Ontime,Infull,OTIF
SH-2026-000820,Ontime,Infull,OTIF
SH-2026-000821,Ontime,Infull,OTIF
SH-2026-000822,Ontime,Infull,OTIF
SH-2026-000823,Ontime,Infull,OTIF
SH-2026-000824,Ontime,Infull,OTIF
SH-2026-000825,Ontime,Infull,OTIF
SH-2026-000826,Ontime,Infull,OTIF
SH-2026-000827,Ontime,Infull,OTIF
SH-2026-000828,Ontime,Infull,OTIF
SH-2026-000829,Ontime,Infull,OTIF
SH-2026-000830,Ontime,Infull,OTIF
SH-2026-000831,Ontime,Infull,OTIF
SH-2026-000832,Ontime,Infull,OTIF
SH-2026-000833,Ontime,Infull,OTIF
SH-2026-000834,Ontime,Infull,OTIF
SH-2026-000835,Ontime,Infull,OTIF
SH-2026-000836,Ontime,Infull,OTIF
SH-2026-000837,Ontime,Infull,OTIF
SH-2026-000838,Ontime,Infull,OTIF
SH-2026-000839,Ontime,Infull,OTIF
SH-2026-000840,Ontime,Infull,OTIF
SH-2026-000841,Late,Infull,Not OTIF
SH-2026-000842,Ontime,Short,Not OTIF
SH-2026-000843,Ontime,Infull,OTIF
SH-2026-000844,Ontime,Infull,OTIF
SH-2026-000845,Ontime,Infull,OTIF
SH-2026-000846,Late,Infull,Not OTIF
SH-2026-000847,Ontime,Infull,OTIF
SH-2026-000848,Ontime,Infull,OTIF
SH-2026-000849,Ontime,Infull,OTIF
SH-2026-000850,Ontime,Short,Not OTIF
SH-2026-000851,Ontime,Short,Not OTIF
SH-2026-000852,Ontime,Short,Not OTIF
SH-2026-000853,Ontime,Infull,OTIF
SH-2026-000854,Ontime,Infull,OTIF
SH-2026-000855,Late,Short,Not OTIF
SH-2026-000856,Ontime,Infull,OTIF
SH-2026-000857,Ontime,Infull,OTIF
SH-2026-000858,Ontime,Infull,OTIF
SH-2026-000859,Ontime,Infull,Not OTIF
SH-2026-000860,Late,Infull,Not OTIF
SH-2026-000861,Late,Infull,Not OTIF
SH-2026-000862,Ontime,Infull,Not OTIF
SH-2026-000863,Ontime,Infull,Not OTIF
SH-2026-000864,Late,Infull,Not OTIF
SH-2026-000865,Ontime,Infull,OTIF
SH-2026-000866,Late,Infull,Not OTIF
SH-2026-000867,Ontime,Infull,OTIF
SH-2026-000868,Ontime,Infull,OTIF
SH-2026-000869,Late,Infull,Not OTIF
SH-2026-000870,Ontime,Infull,Not OTIF
SH-2026-000871,Late,Infull,Not OTIF
SH-2026-000872,Ontime,Infull,OTIF
SH-2026-000873,Ontime,Infull,OTIF
SH-2026-000874,Ontime,Infull,OTIF
SH-2026-000875,Ontime,Infull,Not OTIF
SH-2026-000876,Ontime,Infull,OTIF
SH-2026-000877,Late,Infull,Not OTIF
SH-2026-000878,Late,Infull,Not OTIF
SH-2026-000879,Ontime,Infull,OTIF
SH-2026-000880,Ontime,Infull,OTIF
SH-2026-000881,Ontime,Infull,OTIF
SH-2026-000882,Ontime,Infull,OTIF
SH-2026-000883,Ontime,Infull,OTIF
SH-2026-000884,Ontime,Infull,OTIF
SH-2026-000885,Ontime,Infull,OTIF
SH-2026-000886,Ontime,Infull,Not OTIF
SH-2026-000887,Ontime,Infull,OTIF
SH-2026-000888,Ontime,Infull,OTIF
SH-2026-000889,Ontime,Infull,OTIF
SH-2026-000890,Ontime,Infull,Not OTIF
SH-2026-000891,Ontime,Infull,OTIF
SH-2026-000892,Ontime,Infull,OTIF
SH-2026-000893,Ontime,Infull,OTIF
SH-2026-000894,Ontime,Infull,OTIF
SH-2026-000895,Late,Infull,Not OTIF
SH-2026-000896,Ontime,Infull,OTIF
SH-2026-000897,Ontime,Infull,OTIF
SH-2026-000898,Ontime,Infull,OTIF
SH-2026-000899,Ontime,Short,Not OTIF
SH-2026-000900,Ontime,Infull,Not OTIF
SH-2026-000901,Ontime,Infull,OTIF
SH-2026-000902,Ontime,Infull,OTIF
SH-2026-000903,Ontime,Infull,OTIF
SH-2026-000904,Ontime,Infull,OTIF
SH-2026-000905,Ontime,Infull,OTIF
SH-2026-000906,Ontime,Infull,Not OTIF
SH-2026-000907,Ontime,Infull,OTIF
SH-2026-000908,Ontime,Infull,OTIF
SH-2026-000909,Ontime,Infull,Not OTIF
SH-2026-000910,Ontime,Infull,OTIF
SH-2026-000911,Ontime,Infull,OTIF
SH-2026-000912,Ontime,Infull,OTIF
SH-2026-000913,Ontime,Infull,OTIF
SH-2026-000914,Ontime,Infull,OTIF
SH-2026-000915,Ontime,Infull,OTIF
SH-2026-000916,Ontime,Infull,OTIF
SH-2026-000917,Late,Infull,Not OTIF
SH-2026-000918,Ontime,Infull,OTIF
SH-2026-000919,Ontime,Infull,OTIF
SH-2026-000920,Ontime,Infull,Not OTIF
SH-2026-000921,Ontime,Infull,OTIF
SH-2026-000922,Ontime,Infull,OTIF
SH-2026-000923,Ontime,Infull,OTIF
SH-2026-000924,Late,Infull,Not OTIF
SH-2026-000925,Late,Infull,Not OTIF
SH-2026-000926,Ontime,Infull,OTIF
SH-2026-000927,Ontime,Infull,Not OTIF
SH-2026-000928,Late,Infull,Not OTIF
SH-2026-000929,Ontime,Infull,OTIF
SH-2026-000930,Ontime,Infull,OTIF
SH-2026-000931,Ontime,Infull,OTIF
SH-2026-000932,Ontime,Short,Not OTIF
SH-2026-000933,Ontime,Infull,OTIF
SH-2026-000934,Ontime,Infull,OTIF
SH-2026-000935,Ontime,Infull,OTIF
SH-2026-000936,Late,Infull,Not OTIF
SH-2026-000937,Ontime,Infull,OTIF
SH-2026-000938,Ontime,Infull,OTIF
SH-2026-000939,Ontime,Infull,OTIF
SH-2026-000940,Late,Infull,Not OTIF
SH-2026-000941,Ontime,Infull,OTIF
SH-2026-000942,Ontime,Infull,OTIF
SH-2026-000943,Ontime,Infull,OTIF
SH-2026-000944,Ontime,Infull,OTIF
SH-2026-000945,Ontime,Infull,OTIF
SH-2026-000946,Ontime,Infull,OTIF
SH-2026-000947,Ontime,Infull,OTIF
SH-2026-000948,Ontime,Infull,OTIF
SH-2026-000949,Ontime,Infull,OTIF
SH-2026-000950,Ontime,Infull,OTIF
SH-2026-000951,Ontime,Infull,OTIF
SH-2026-000952,Ontime,Infull,OTIF
SH-2026-000953,Ontime,Infull,OTIF
SH-2026-000954,Ontime,Infull,OTIF
SH-2026-000955,Ontime,Infull,OTIF
SH-2026-000956,Ontime,Infull,OTIF
SH-2026-000957,Ontime,Infull,OTIF
SH-2026-000958,Ontime,Infull,OTIF
SH-2026-000959,Ontime,Infull,OTIF
SH-2026-000960,Ontime,Infull,OTIF
SH-2026-000961,Ontime,Infull,OTIF
SH-2026-000962,Ontime,Infull,OTIF
SH-2026-000963,Ontime,Infull,OTIF
SH-2026-000964,Ontime,Infull,OTIF
SH-2026-000965,Ontime,Infull,OTIF
SH-2026-000966,Ontime,Infull,OTIF
SH-2026-000967,Ontime,Infull,OTIF
SH-2026-000968,Ontime,Infull,OTIF
SH-2026-000969,Ontime,Infull,OTIF
SH-2026-000970,Ontime,Infull,OTIF
SH-2026-000971,Ontime,Infull,OTIF
SH-2026-000972,Ontime,Infull,OTIF
SH-2026-000973,Ontime,Infull,OTIF
SH-2026-000974,Ontime,Infull,OTIF
SH-2026-000975,Ontime,Infull,OTIF
SH-2026-000976,Ontime,Infull,OTIF
SH-2026-000977,Ontime,Infull,OTIF
SH-2026-000978,Ontime,Infull,OTIF
SH-2026-000979,Ontime,Infull,OTIF
SH-2026-000980,Ontime,Infull,OTIF
SH-2026-000981,Ontime,Infull,OTIF
SH-2026-000982,Ontime,Infull,OTIF
SH-2026-000983,Ontime,Infull,OTIF
SH-2026-000984,Ontime,Infull,OTIF
SH-2026-000985,Ontime,Infull,OTIF
SH-2026-000986,Ontime,Infull,OTIF
SH-2026-000987,Ontime,Infull,OTIF
SH-2026-000988,Ontime,Infull,OTIF
SH-2026-000989,Ontime,Infull,OTIF
SH-2026-000990,Ontime,Infull,OTIF
SH-2026-000991,Ontime,Infull,OTIF
SH-2026-000992,Ontime,Infull,OTIF
SH-2026-000993,Ontime,Infull,OTIF
SH-2026-000994,Ontime,Infull,OTIF
SH-2026-000995,Ontime,Infull,OTIF
SH-2026-000996,Ontime,Infull,OTIF
SH-2026-000997,Ontime,Infull,OTIF
SH-2026-000998,Ontime,Infull,OTIF
SH-2026-000999,Ontime,Infull,OTIF
SH-2026-001000,Ontime,Infull,OTIF
SH-2026-001001,Ontime,Infull,OTIF
SH-2026-001002,Ontime,Infull,OTIF
SH-2026-001003,Ontime,Infull,OTIF
SH-2026-001004,Ontime,Infull,OTIF
SH-2026-001005,Ontime,Infull,OTIF
SH-2026-001006,Ontime,Infull,OTIF
SH-2026-001007,Ontime,Infull,OTIF
SH-2026-001008,Ontime,Infull,OTIF
SH-2026-001009,Ontime,Infull,OTIF
SH-2026-001010,Ontime,Infull,OTIF
SH-2026-001011,Ontime,Infull,OTIF
SH-2026-001012,Ontime,Infull,OTIF
SH-2026-001013,Ontime,Infull,OTIF
SH-2026-001014,Ontime,Infull,OTIF
SH-2026-001015,Ontime,Infull,OTIF
SH-2026-001016,Ontime,Infull,OTIF
SH-2026-001017,Ontime,Infull,OTIF
SH-2026-001018,Ontime,Infull,OTIF
SH-2026-001019,Ontime,Infull,OTIF
SH-2026-001020,Ontime,Infull,OTIF
SH-2026-001021,Ontime,Infull,OTIF
SH-2026-001022,Ontime,Infull,OTIF
SH-2026-001023,Ontime,Infull,OTIF
SH-2026-001024,Ontime,Short,Not OTIF
SH-2026-001025,Late,Infull,Not OTIF
SH-2026-001026,Late,Infull,Not OTIF
SH-2026-001027,Ontime,Infull,OTIF
SH-2026-001028,Ontime,Infull,OTIF
SH-2026-001029,Ontime,Infull,OTIF
SH-2026-001030,Ontime,Short,Not OTIF
SH-2026-001031,Ontime,Infull,OTIF
SH-2026-001032,Ontime,Infull,OTIF
SH-2026-001033,Ontime,Infull,OTIF
SH-2026-001034,Ontime,Infull,OTIF
SH-2026-001035,Ontime,Infull,OTIF
SH-2026-001036,Ontime,Infull,OTIF
SH-2026-001037,Ontime,Infull,OTIF
SH-2026-001038,Ontime,Infull,OTIF
SH-2026-001039,Ontime,Infull,OTIF
SH-2026-001040,Ontime,Infull,OTIF
SH-2026-001041,Ontime,Infull,OTIF
SH-2026-001042,Ontime,Infull,OTIF
SH-2026-001043,Ontime,Infull,OTIF
SH-2026-001044,Ontime,Infull,OTIF
SH-2026-001045,Ontime,Infull,OTIF
SH-2026-001046,Ontime,Infull,OTIF
SH-2026-001047,Ontime,Infull,OTIF
SH-2026-001048,Ontime,Infull,OTIF
SH-2026-001049,Ontime,Infull,OTIF
SH-2026-001050,Ontime,Infull,OTIF
SH-2026-001051,Ontime,Infull,OTIF
SH-2026-001052,Ontime,Short,Not OTIF
SH-2026-001053,Ontime,Infull,OTIF
SH-2026-001054,Ontime,Infull,OTIF
SH-2026-001055,Ontime,Short,Not OTIF
SH-2026-001056,Ontime,Infull,OTIF
SH-2026-001057,Ontime,Infull,OTIF
SH-2026-001058,Ontime,Short,Not OTIF
SH-2026-001059,Ontime,Short,Not OTIF
SH-2026-001060,Ontime,Infull,OTIF
SH-2026-001061,Ontime,Infull,OTIF
SH-2026-001062,Ontime,Infull,OTIF
SH-2026-001063,Ontime,Short,Not OTIF
SH-2026-001064,Ontime,Infull,OTIF
SH-2026-001065,Ontime,Infull,OTIF
SH-2026-001066,Ontime,Infull,OTIF
SH-2026-001067,Ontime,Infull,OTIF
SH-2026-001068,Ontime,Infull,OTIF
SH-2026-001069,Ontime,Infull,OTIF
SH-2026-001070,Ontime,Infull,OTIF
SH-2026-001071,Ontime,Infull,OTIF
SH-2026-001072,Ontime,Infull,OTIF
SH-2026-001073,Ontime,Infull,OTIF
SH-2026-001074,Ontime,Infull,OTIF
SH-2026-001075,Ontime,Infull,OTIF
SH-2026-001076,Ontime,Infull,OTIF
SH-2026-001077,Ontime,Infull,OTIF
SH-2026-001078,Ontime,Infull,OTIF
SH-2026-001079,Ontime,Infull,OTIF
SH-2026-001080,Ontime,Infull,OTIF
SH-2026-001081,Ontime,Infull,OTIF
SH-2026-001082,Ontime,Infull,OTIF
SH-2026-001083,Ontime,Infull,OTIF
SH-2026-001084,Ontime,Infull,OTIF
SH-2026-001085,Ontime,Short,Not OTIF
SH-2026-001086,Ontime,Infull,OTIF
SH-2026-001087,Ontime,Infull,OTIF
SH-2026-001088,Ontime,Infull,OTIF
SH-2026-001089,Ontime,Infull,OTIF
SH-2026-001090,Ontime,Infull,OTIF
SH-2026-001091,Ontime,Infull,OTIF
SH-2026-001092,Ontime,Infull,OTIF
SH-2026-001093,Ontime,Infull,OTIF
SH-2026-001094,Ontime,Infull,OTIF
SH-2026-001095,Ontime,Infull,OTIF
SH-2026-001096,Ontime,Infull,OTIF
SH-2026-001097,Ontime,Infull,OTIF
SH-2026-001098,Ontime,Infull,OTIF
SH-2026-001099,Ontime,Infull,OTIF
SH-2026-001100,Ontime,Infull,OTIF
SH-2026-001101,Ontime,Infull,OTIF
SH-2026-001102,Ontime,Infull,OTIF
SH-2026-001103,Ontime,Infull,OTIF
SH-2026-001104,Ontime,Infull,OTIF
SH-2026-001105,Ontime,Infull,OTIF
SH-2026-001106,Ontime,Short,Not OTIF
SH-2026-001107,Late,Infull,Not OTIF
SH-2026-001108,Ontime,Short,Not OTIF
SH-2026-001109,Ontime,Short,Not OTIF
SH-2026-001110,Ontime,Short,Not OTIF
SH-2026-001111,Ontime,Infull,OTIF
SH-2026-001112,Ontime,Infull,OTIF
SH-2026-001113,Ontime,Infull,OTIF
SH-2026-001114,Ontime,Infull,OTIF
SH-2026-001115,Ontime,Infull,OTIF
SH-2026-001116,Ontime,Infull,OTIF
SH-2026-001117,Ontime,Infull,OTIF
SH-2026-001118,Ontime,Infull,OTIF
SH-2026-001119,Ontime,Infull,OTIF
SH-2026-001120,Ontime,Infull,OTIF
SH-2026-001121,Ontime,Infull,OTIF
SH-2026-001122,Ontime,Infull,OTIF
SH-2026-001123,Ontime,Infull,OTIF
SH-2026-001124,Ontime,Short,Not OTIF
SH-2026-001125,Ontime,Infull,OTIF
SH-2026-001126,Ontime,Infull,OTIF
SH-2026-001127,Ontime,Infull,OTIF
SH-2026-001128,Ontime,Infull,OTIF
SH-2026-001129,Ontime,Infull,OTIF
SH-2026-001130,Ontime,Infull,OTIF
SH-2026-001131,Ontime,Infull,OTIF
SH-2026-001132,Ontime,Infull,OTIF
SH-2026-001133,Ontime,Infull,OTIF
SH-2026-001134,Ontime,Short,Not OTIF
SH-2026-001135,Late,Short,Not OTIF
SH-2026-001136,Ontime,Infull,OTIF
SH-2026-001137,Ontime,Infull,OTIF
SH-2026-001138,Ontime,Infull,OTIF
SH-2026-001139,Ontime,Infull,OTIF
SH-2026-001140,Ontime,Infull,OTIF
SH-2026-001141,Ontime,Infull,OTIF
SH-2026-001142,Ontime,Infull,OTIF
SH-2026-001143,Ontime,Infull,OTIF
SH-2026-001144,Ontime,Infull,OTIF
SH-2026-001145,Ontime,Infull,OTIF
SH-2026-001146,Ontime,Infull,OTIF
SH-2026-001147,Ontime,Infull,OTIF
SH-2026-001148,Ontime,Infull,OTIF
SH-2026-001149,Ontime,Infull,OTIF
SH-2026-001150,Ontime,Infull,OTIF
SH-2026-001151,Ontime,Infull,OTIF
SH-2026-001152,Ontime,Infull,OTIF
SH-2026-001153,Ontime,Infull,OTIF
SH-2026-001154,Ontime,Infull,OTIF
SH-2026-001155,Ontime,Infull,OTIF
SH-2026-001156,Ontime,Infull,OTIF
SH-2026-001157,Ontime,Short,Not OTIF
SH-2026-001158,Ontime,Infull,OTIF
SH-2026-001159,Ontime,Infull,OTIF
SH-2026-001160,Ontime,Infull,OTIF
SH-2026-001161,Ontime,Short,Not OTIF
SH-2026-001162,Ontime,Infull,OTIF
SH-2026-001163,Ontime,Short,Not OTIF
SH-2026-001164,Ontime,Infull,OTIF
SH-2026-001165,Ontime,Infull,OTIF
SH-2026-001166,Ontime,Infull,OTIF
SH-2026-001167,Ontime,Infull,OTIF
SH-2026-001168,Ontime,Short,Not OTIF
SH-2026-001169,Ontime,Short,Not OTIF
SH-2026-001170,Ontime,Infull,OTIF
SH-2026-001171,Ontime,Infull,OTIF
SH-2026-001172,Ontime,Infull,OTIF
SH-2026-001173,Ontime,Infull,OTIF
SH-2026-001174,Ontime,Infull,Not OTIF
SH-2026-001175,Ontime,Infull,Not OTIF
SH-2026-001176,Ontime,Infull,OTIF
SH-2026-001177,Ontime,Infull,OTIF
SH-2026-001178,Ontime,Infull,OTIF
SH-2026-001179,Ontime,Infull,OTIF
SH-2026-001180,Ontime,Infull,OTIF
SH-2026-001181,Ontime,Infull,OTIF
SH-2026-001182,Ontime,Infull,OTIF
SH-2026-001183,Ontime,Infull,OTIF
SH-2026-001184,Ontime,Infull,OTIF
SH-2026-001185,Ontime,Infull,OTIF
SH-2026-001186,Ontime,Infull,OTIF
SH-2026-001187,Ontime,Infull,OTIF
SH-2026-001188,Ontime,Infull,OTIF
SH-2026-001189,Ontime,Infull,OTIF
SH-2026-001190,Ontime,Infull,OTIF
SH-2026-001191,Ontime,Infull,OTIF
SH-2026-001192,Ontime,Infull,Not OTIF
SH-2026-001193,Ontime,Infull,OTIF
SH-2026-001194,Ontime,Infull,OTIF
SH-2026-001195,Ontime,Short,Not OTIF
SH-2026-001196,Ontime,Infull,OTIF
SH-2026-001197,Ontime,Infull,OTIF
SH-2026-001198,Ontime,Infull,OTIF
SH-2026-001199,Ontime,Short,Not OTIF
SH-2026-001200,Ontime,Infull,OTIF
SH-2026-001201,Ontime,Infull,OTIF
SH-2026-001202,Ontime,Infull,OTIF
SH-2026-001203,Ontime,Infull,OTIF
SH-2026-001204,Ontime,Short,Not OTIF
SH-2026-001205,Ontime,Short,Not OTIF
SH-2026-001206,Ontime,Infull,OTIF
